,surface_x,surface_y,standardized_operator_name,gross_perforated_length,total_proppant,true_vertical_depth,proppant_intensity,frac_fluid_intensity,average_stage_length,average_proppant_per_stage,average_frac_fluid_per_stage,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,pad_id,frac_seasoning,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y,Slickwater,Crosslink,Linear,relative_well_position_Inner Well,relative_well_position_Outer Well,relative_well_position_Standalone Well,batch_frac_classification_Batch-Concurrent Frac,batch_frac_classification_Batch-Sequential Frac,batch_frac_classification_Non-Batch Frac,well_family_relationship_Infill Child Well,well_family_relationship_Sibling Well,well_family_relationship_Standalone Well,OilPeakRate
18333,1044008.555,1368672.887,1145.0,8830.708661,921911.2143,9108.267717,104.3983274,641.6240297,147.17847769999997,15365.1869,94433.24795,0.162709504,6.145922502,2.0,104227.0,17.0,1048826.835,1367188.6530000002,1052822.528,1365372.993,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,326.69627389999994
18334,1044162.644,1371001.5869999998,1145.0,9568.897638,983514.0,9081.692913,102.7823724,637.4458348999999,232.701026,21654.42857,110012.18295,0.161240951,6.201898442,2.0,116870.0,38.0,1049241.313,1369477.003,1053711.46,1367436.834,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,377.9524394
18335,1102855.3490000002,1230439.689,1144.0,4852.362204999999,475000.0,8533.464567,97.89046653,676.284906,232.701026,21654.42857,110012.18295,0.1447473769999999,6.908588037,1.0,105899.0,45.0,1100043.108,1231712.897,1097650.5990000002,1232812.778,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,209.3976515
18336,995889.5192,1369338.448,1272.0,10101.37795,1109857.143,9434.055118,109.8718559,558.903784,232.701026,21654.42857,110012.18295,0.196584563,5.086869421,2.0,114227.0,29.0,1001328.662,1366826.09,1006152.234,1364610.243,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,280.5833768
18337,1000747.676,1373108.033,1145.0,7518.700787000001,956571.4286,8841.535433,127.2256279,738.1891727000001,232.701026,21654.42857,110012.18295,0.172348271,5.8022049870000005,1.5,108710.0,32.0,1004744.806,1370574.657,1008096.361,1369018.112,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,202.4881266
18338,1084613.571,1359134.971,1145.0,9595.472441,1193285.7140000002,8967.519685,124.3592456,815.9505058999999,232.701026,21654.42857,110012.18295,0.152410281,6.561237178,2.0,115631.0,21.0,1079935.102,1361942.7240000002,1075638.153,1363948.362,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,501.9643634
18339,1084596.327,1359096.917,1145.0,9743.110236,1205714.2859999998,8962.598425,123.750451,819.3010026000001,232.701026,21654.42857,110012.18295,0.151043939,6.620590035,2.0,115631.0,27.0,1079753.653,1361096.983,1075299.096,1363114.821,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,497.8572199
18340,1086880.759,1236267.81,1272.0,9157.480315,734142.8571,9696.850394,80.16865250000001,614.2594657000001,232.701026,21654.42857,110012.18295,0.130512686,7.662090438,2.0,116047.0,160.0,1081808.668,1238123.812,1077567.935,1240021.672,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,116.7543831
18341,995905.2783,1369367.397,1272.0,10101.37795,1115571.429,8934.055118,110.4375496,544.5827783,232.701026,21654.42857,110012.18295,0.202792953,4.931137827,2.0,114227.0,38.0,1001371.091,1366812.506,1006175.34,1364628.7130000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,267.9524224
18342,1000765.435,1373149.255,1145.0,7694.881890000001,980428.5714,8842.519685,127.4130761,738.5203378,232.701026,21654.42857,110012.18295,0.172524803,5.796268017999999,1.5,108710.0,31.0,1004923.603,1371292.127,1008414.083,1369710.389,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,188.7143149
18343,1000783.193,1373190.476,1145.0,7812.007874,996000.0,8843.503937000001,127.4960312,737.0150552,232.701026,21654.42857,110012.18295,0.1729897239999999,5.780690176,1.5,108710.0,39.0,1005177.91,1371971.062,1008702.544,1370343.914,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,249.8214672
18344,1080438.749,1267283.796,1091.0,9079.724409,1056285.7140000002,9375.0,116.3345567,685.0322937000001,232.701026,21654.42857,110012.18295,0.169823463,5.888467821,2.0,101804.0,38.0,1086075.676,1266522.427,1090461.529,1264511.754,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,249.9111781
18345,1080426.668,1267254.321,1091.0,9106.299213,1059000.0,8393.700787,116.29312579999998,678.7898307999999,232.701026,21654.42857,110012.18295,0.1713242019999999,5.836886971,2.0,101804.0,111.0,1086074.177,1266659.769,1090546.646,1264613.137,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,300.4707098
18346,1001599.451,1374538.525,1145.0,7604.330709000001,895142.8571,8827.755906,117.7148774,669.2982568,232.701026,21654.42857,110012.18295,0.175878058,5.685757582999999,1.5,116767.0,29.0,1005921.655,1373260.68,1009333.881,1371697.263,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,224.1309871
18347,1093395.171,1370672.1719999998,1145.0,7084.645669,695428.5714,8838.582677,98.15996507,632.4711597,232.701026,21654.42857,110012.18295,0.155200697,6.4432700160000005,1.5,101308.0,32.0,1096971.547,1368151.103,1100059.049,1366716.434,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,347.1667204
18348,1093416.517,1370712.687,1145.0,7084.645669,717428.5714,8848.425197,101.2652721,640.4765348999999,232.701026,21654.42857,110012.18295,0.158109262,6.324740176000001,1.5,101308.0,17.0,1097297.996,1368919.648,1100396.498,1367447.356,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,356.4643409
18349,1093434.274,1370753.7880000002,1145.0,7084.645669,725428.5714,8825.787402,102.3944747,631.9398816,232.701026,21654.42857,110012.18295,0.162031987,6.171620917,1.5,101308.0,22.0,1097657.847,1369666.5880000002,1100775.502,1368262.99,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,306.571476
18350,1001581.69,1374497.305,1145.0,7639.763779999999,878285.7143,8838.582677,114.9624176,674.7984554,232.701026,21654.42857,110012.18295,0.170365561,5.869730902000001,1.5,116767.0,40.0,1005635.207,1372609.826,1009044.416,1371064.915,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,188.3928863
18351,991160.9928,1390621.06,1145.0,7685.03937,961000.0,8678.149606,125.0481557,747.772432,232.701026,21654.42857,110012.18295,0.167227555,5.979875732999999,1.5,105308.0,94.0,995089.7816,1388183.407,998545.5111,1386625.494,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,150.928198
18352,991182.3628,1390661.7030000002,1145.0,7832.677165000001,982714.2857,8652.559055,125.4633971,753.3814570000001,232.701026,21654.42857,110012.18295,0.166533694,6.004790833,1.5,105308.0,42.0,995232.9287,1388890.941,998822.5712,1387237.955,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,152.8226427
18353,991200.1427,1390702.9319999998,1145.0,7980.314961,1001714.286,8643.700787,125.5231517,748.393692,232.701026,21654.42857,110012.18295,0.167723423,5.962196467999999,1.5,105308.0,44.0,995547.8984,1389560.244,999114.4199,1387891.0369999998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,179.6032024
18354,992064.6533,1392884.94,1145.0,7504.921259999999,745428.5714,9085.629921,99.32530211,634.0293795,232.701026,21654.42857,110012.18295,0.156657255,6.383362205,1.5,108875.0,84.0,995962.4816,1389832.524,999305.5196,1388315.561,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,288.4230605
18355,1050740.003,1348850.688,1145.0,6920.275591,729000.0,9254.92126,105.34262549999998,631.419214,232.701026,21654.42857,110012.18295,0.166834685,5.99395744,1.5,115707.0,55.0,1046825.435,1349613.761,1043711.922,1351025.054,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,228.4643211
18356,1026731.712,1314450.941,1276.0,5405.511811,558142.8571,9701.771654,103.254396,347.1327021,232.701026,21654.42857,110012.18295,0.297449348,3.361916931,1.0,102044.0,39.0,1030366.323,1313732.565,1033219.764,1312340.605,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,122.1785903
18357,1050698.9,1348869.934,1145.0,7063.976378,741857.1429,9232.283465,105.0197655,629.0146111,232.701026,21654.42857,110012.18295,0.166959183,5.989487864,1.5,115707.0,38.0,1047200.645,1350130.428,1044010.649,1351615.696,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,384.3095833
18358,1050657.797,1348889.181,1145.0,7063.976378,735142.8571,9219.488189,104.0692689,630.1478274,232.701026,21654.42857,110012.18295,0.165150564,6.055080756000001,1.5,115707.0,38.0,1047360.458,1350792.418,1044261.324,1352221.658,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,228.75003540000003
18359,1093572.334,1371058.103,1145.0,7261.811024,736714.2857,8603.346457,101.4504899,615.6039072000001,232.701026,21654.42857,110012.18295,0.16479832,6.068023013,1.5,117396.0,16.0,1096974.354,1368607.99,1100242.875,1367115.415,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,361.9127544
18360,1093593.681,1371098.618,1145.0,7237.204723999999,740571.4286,8578.740157,102.3283791,625.8890401000001,232.701026,21654.42857,110012.18295,0.163492844,6.11647566,1.5,117396.0,22.0,1097269.695,1369393.5990000002,1100581.548,1367839.858,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,324.29449460000006
18361,1066489.305,1357012.914,1155.0,9567.913386,974857.1429,9069.88189,101.8881655,684.4404423999999,232.701026,21654.42857,110012.18295,0.14886345,6.717565663999999,2.0,113194.0,38.0,1061649.042,1359612.747,1057242.07,1361690.2030000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,534.8900664
18362,1066478.142,1356989.572,1155.0,9485.23622,1006000.0,8769.685039,106.0595621,626.0818249,232.701026,21654.42857,110012.18295,0.169402078,5.9031153110000005,2.0,113194.0,43.0,1061458.32,1359360.738,1057111.195,1361387.968,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,450.9024507
18363,992082.4359,1392926.167,1145.0,7683.070866,761857.1429,9074.80315,99.16049925,629.1063556,232.701026,21654.42857,110012.18295,0.157621201,6.344324205,1.5,108875.0,91.0,996218.9363,1390482.198,999607.8736,1388970.142,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,232.709163
18364,992100.2185,1392967.3930000002,1145.0,7535.433070999999,742142.8571,9062.007874,98.48708763,623.5963502999999,232.701026,21654.42857,110012.18295,0.157934035,6.331757444,1.5,108875.0,83.0,996518.3159,1391143.989,999893.5596,1389605.535,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,346.7941013
18365,992781.2546,1394498.449,1145.0,7901.574803,821000.0,9059.055118,103.9033383,630.3312467999999,232.701026,21654.42857,110012.18295,0.164839263,6.066515831,1.5,111553.0,52.0,996749.6124,1391907.023,1000275.686,1390330.63,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,350.816721
18366,992799.0392,1394539.674,1145.0,7901.574803,826857.1429,9038.385827,104.644601,630.6509465,232.701026,21654.42857,110012.18295,0.165931093,6.02659803,1.5,111553.0,44.0,996959.5791,1392642.8069999998,1000539.368,1390985.754,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,357.7671189
18367,992816.8238,1394580.9,1145.0,8947.834646,842000.0,9032.480315,94.10097899,639.1159391,232.701026,21654.42857,110012.18295,0.147236164,6.79180967,2.0,111553.0,45.0,998077.3696,1392936.012,1002377.574,1390964.773,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,510.6881743
18368,1039729.85,1316799.637,1025.0,7265.748031,687587.1429,9259.84252,94.6340473,477.3743903,234.3789688,22180.23041,111886.5173,0.198238635,5.044425383,1.5,100209.0,69.0,1035757.853,1318403.118,1032420.746,1319927.579,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,136.24037819999998
18369,1039741.973,1316829.14,1025.0,7029.527559,666104.2857,9568.897638,94.75804457,472.0008181,234.3175853,22203.47619,110598.0919,0.200758221,4.981116065,1.5,100209.0,84.0,1035644.677,1318565.208,1032471.724,1319979.144,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.35348560000003
18370,1039702.012,1316741.211,1025.0,7265.748031,704745.8571,9595.472441,96.9956368,478.5546799,234.3789688,22733.73733,112163.1524,0.202684543,4.933775329,1.5,100209.0,58.0,1043253.315,1314347.883,1046578.638,1312825.712,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,183.1875164
18371,1046482.797,1339244.696,1145.0,9741.141732,1010285.714,9353.346457,103.7132753,617.3038968999999,232.701026,21654.42857,110012.18295,0.1680100769999999,5.952023934,2.0,112296.0,75.0,1041363.847,1340695.81,1036944.34,1342713.595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,269.4294068
18372,1039714.135,1316770.713,1025.0,7029.527559,665726.2143,9588.582677,94.70426123,471.2631183,234.3175853,22190.87381,110425.2359,0.200958355,4.976155372,1.5,100209.0,49.0,1043541.914,1314963.71,1046851.273,1313432.434,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,261.7641635
18373,1046441.688,1339263.931,1145.0,9741.141732,1017000.0,9336.614173,104.4025462,604.2687967999999,232.701026,21654.42857,110012.18295,0.172775008,5.787874134,2.0,112296.0,47.0,1041741.301,1341388.4009999998,1037278.885,1343438.726,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,601.8453312
18374,1046400.58,1339283.166,1145.0,9592.519685,985428.5714,9319.88189,102.7288558,610.4640824,232.701026,21654.42857,110012.18295,0.168279934,5.942479138,2.0,112296.0,88.0,1041916.299,1342085.466,1037590.316,1344123.592,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,374.8786294
18375,1113289.49,1227135.004,1144.0,4854.330709000001,618142.8571,9088.582677,127.3384312,834.027191,232.701026,21654.42857,110012.18295,0.1526789919999999,6.549689539,1.0,104861.0,46.0,1110209.155,1227914.393,1107633.884,1228977.564,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,115.831764
18376,1117186.221,1289226.805,1276.0,4324.80315,569571.4286,9511.811024,131.6988101,611.9787001,232.701026,21654.42857,110012.18295,0.2152016239999999,4.646805083,1.0,109994.0,13.0,1114593.72,1290339.045,1112654.173,1291175.169,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,202.5948726
18377,1047661.114,1341652.262,1145.0,9870.07874,1009428.571,9351.377953,102.2715824,614.1409487000001,232.701026,21654.42857,110012.18295,0.166527867,6.0050009410000005,2.0,100452.0,45.0,1042317.39,1342853.735,1037943.048,1344891.072,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,400.2500619
18378,1076043.992,1385982.608,1064.0,6945.866142,735571.4286,8774.606299,105.9006053,648.7561311000001,232.701026,21654.42857,110012.18295,0.163236385,6.126085204,1.5,101155.0,25.0,1080140.37,1383425.5180000002,1083543.925,1381881.82,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,265.2738506
18379,1047619.511,1341668.435,1145.0,9867.125984,1008000.0,9316.929134,102.1574065,615.2253654,232.701026,21654.42857,110012.18295,0.166048756,6.022327569,2.0,100452.0,39.0,1042620.616,1343530.631,1038244.134,1345549.871,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,378.9881539
18380,1047582.491,1341690.157,1145.0,9867.125984,1008714.286,9311.023622,102.2297969,612.9389970999999,232.701026,21654.42857,110012.18295,0.16678625,5.995698078999999,2.0,100452.0,54.0,1042966.962,1344243.603,1038574.593,1346266.5980000002,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,287.5000445
18381,1046473.059,1339435.011,1145.0,9478.346457,967428.5714,8961.614173,102.0672304,606.1265812999999,232.701026,21654.42857,110012.18295,0.1683925989999999,5.938503269,2.0,113887.0,30.0,1041445.755,1341081.7240000002,1037086.221,1343106.671,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,342.21791010000004
18382,1046435.542,1339453.665,1145.0,9308.070866,945000.0,8958.661417,101.5247964,613.3763173,232.701026,21654.42857,110012.18295,0.16551796,6.041640454,2.0,113887.0,29.0,1041616.142,1341828.955,1037452.159,1343793.478,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,355.8849757
18383,1046394.434,1339472.9009999998,1145.0,9329.724409,953857.1429,8948.818898,102.2385122,609.0702657,232.701026,21654.42857,110012.18295,0.167859963,5.957346723,2.0,113887.0,29.0,1042108.179,1342437.0359999998,1037780.828,1344418.252,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,401.634586
18384,1047654.485,1341838.927,1145.0,9426.181102,879285.7143,8945.866142,93.28122436,577.6607245,232.701026,21654.42857,110012.18295,0.161480988,6.192679485,2.0,107502.0,48.0,1042506.046,1343184.522,1038157.294,1345229.417,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,386.6143455
18385,1047613.378,1341858.165,1145.0,9262.795276,866142.8571,8919.291339,93.50771893,581.7606421,232.701026,21654.42857,110012.18295,0.160732288,6.221525332000001,2.0,107502.0,47.0,1042787.828,1343873.981,1038458.881,1345898.296,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,365.578628
18386,1047572.271,1341877.404,1145.0,9426.181102,872571.4286,8934.055118,92.56892257,573.8227572000001,232.701026,21654.42857,110012.18295,0.161319713,6.198870434,2.0,107502.0,47.0,1043135.705,1344558.909,1038759.549,1346556.5680000002,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,280.4516307
18387,1026712.542,1314400.534,1276.0,7521.653543,767714.2857,9291.338583,102.0672225,664.2970834,232.701026,21654.42857,110012.18295,0.153646953,6.508427164,1.5,102044.0,24.0,1030967.23,1313116.586,1034478.034,1311539.114,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,232.5357503
18388,1026720.578,1314427.561,1276.0,6616.141732,708714.2857,9714.566929,107.1189697,570.4961043999999,232.701026,21654.42857,110012.18295,0.1877645939999999,5.3258176960000005,1.5,102044.0,39.0,1030748.96,1312791.653,1034331.453,1311178.421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,96.34525301
18389,1026702.397,1314383.288,1276.0,7521.653543,760000.0,9350.393701,101.0416121,633.8623971,232.701026,21654.42857,110012.18295,0.159406225,6.2732807170000005,1.5,102044.0,26.0,1030664.965,1312537.576,1034221.588,1310917.874,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,293.46433110000004
18390,1033616.849,1335225.208,1145.0,7236.220472,888142.8571,9461.614173,122.7357376,848.9792769999999,232.701026,21654.42857,110012.18295,0.144568591,6.917131828,1.5,103282.0,27.0,1029363.227,1336752.106,1026117.509,1338267.728,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,341.2952909
18391,1033654.368,1335206.556,1145.0,7088.582676999999,861285.7143,9456.692913,121.5032332,835.5669328,232.701026,21654.42857,110012.18295,0.145414124,6.876911096000001,1.5,103282.0,29.0,1029680.873,1337422.256,1026476.651,1338923.833,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,320.5952877
18392,1034299.241,1334727.869,1145.0,7093.503937,851857.1429,9524.606299,120.089754,831.7698406000001,232.701026,21654.42857,110012.18295,0.144378587,6.926234861,1.5,114212.0,39.0,1037243.539,1333061.913,1040408.581,1331629.229,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,325.4262408
18393,1034336.76,1334709.218,1145.0,7116.141731999999,832142.8571,9492.125984,116.9373642,825.2728593999999,232.701026,21654.42857,110012.18295,0.141695395,7.057392351,1.5,114212.0,61.0,1037458.767,1333711.917,1040638.609,1332206.626,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,161.26192969999997
18394,1083937.727,1374882.205,1145.0,8287.401575,870428.5714,8542.322834999999,105.0303359,778.3647923,232.701026,21654.42857,110012.18295,0.134937162,7.410856924,1.5,107965.0,29.0,1079864.857,1376368.465,1076122.507,1378027.991,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,464.3572147
18395,1083959.078,1374922.731,1145.0,8286.417323,872857.1429,8522.637795,105.3358899,769.9556812000001,232.701026,21654.42857,110012.18295,0.136807731,7.309528423,1.5,107965.0,29.0,1080298.6,1376977.485,1076457.439,1378667.448,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,356.809579
18396,996397.2779,1278582.307,1344.0,4971.456693,532571.4286,9665.354331,107.1258308,755.9060471,232.701026,21654.42857,110012.18295,0.141718447,7.0562444310000005,1.0,117800.0,40.0,993579.3987,1279812.48,991343.977,1280847.841,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,199.8928881
18397,996373.1149,1278592.465,1344.0,4720.472441,529285.7143,9296.259843,112.1255808,804.6003222999999,232.701026,21654.42857,110012.18295,0.139355625,7.175885434,1.0,117800.0,46.0,993657.7913,1279748.199,991324.2297,1280820.41,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,132.882615
18398,996352.5439,1278602.049,1344.0,4919.291339,531285.7143,9052.165354,108.00045729999998,761.6221792,232.701026,21654.42857,110012.18295,0.141803194,7.052027353,1.0,117800.0,50.0,993681.2138,1279744.587,991338.4705,1280822.771,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,191.9047916
18399,1062963.877,1241418.136,1144.0,8297.244094,1128428.571,9079.724409,136.00040669999998,836.3588137999999,232.701026,21654.42857,110012.18295,0.16261012,6.14967877,1.5,104662.0,139.0,1058390.935,1243309.363,1054559.296,1245000.485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,345.8333869
18400,1062990.612,1241470.429,1144.0,8051.181102,1135428.571,8852.362205,141.026336,804.6171311,232.701026,21654.42857,110012.18295,0.175271356,5.705438813,1.5,104662.0,101.0,1058752.968,1243652.729,1055026.318,1245295.944,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,256.8095636
18401,1046029.734,1375361.0990000002,1145.0,9716.535433,983302.2857,9029.527559,101.19885759999998,782.4533476,232.701026,21654.42857,110012.18295,0.129335324,7.731839727,2.0,106016.0,26.0,1050650.617,1372201.052,1055019.99,1370202.5569999998,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,251.8928961
18402,1046047.496,1375402.261,1145.0,9747.047244,988857.1429,9023.622047,101.4519698,807.0525442,232.701026,21654.42857,110012.18295,0.125706772,7.955020939,2.0,106016.0,44.0,1050995.584,1372872.727,1055300.267,1370850.794,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,264.8452791
18403,1046065.257,1375443.4219999998,1145.0,9568.897638,923939.9286,8984.251968999999,96.55656937,758.2350546,232.701026,21654.42857,110012.18295,0.127343848,7.852754707000001,2.0,106016.0,27.0,1051302.01,1373553.135,1055622.508,1371570.7869999998,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,273.9167091
18404,1045059.394,1373023.741,1145.0,9607.283465,969285.7143,9012.795276,100.8907167,783.3449427,232.701026,21654.42857,110012.18295,0.1287947509999999,7.764291585,2.0,110545.0,38.0,1050410.31,1371431.1609999998,1054636.934,1369459.866,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,201.6786026
18405,971775.2426,1317771.312,1344.0,8566.929134,933428.5714,9557.086614,108.95719540000002,770.1739349,232.701026,21654.42857,110012.18295,0.141470894,7.068591773,1.5,101402.0,54.0,967541.8585,1320312.728,963637.2224,1322128.892,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,301.5595705
18406,971754.6828,1317780.922,1344.0,8565.944882,888571.4286,9344.488189,103.7330313,776.6246445,232.701026,21654.42857,110012.18295,0.13356907,7.48676323,1.5,101402.0,53.0,967531.7605,1320328.682,963635.4496,1322116.376,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,306.369095
18407,1045023.877,1372941.414,1145.0,9568.897638,969740.9286,9068.897638,101.3430141,780.9693906,232.701026,21654.42857,110012.18295,0.129765667,7.706198569,2.0,110545.0,65.0,1049679.257,1370153.918,1054034.383,1368100.635,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,308.6591748
18408,980966.1197,1361537.343,1272.0,7089.5669290000005,551571.4286,9503.937008,77.80044029,573.3274217999999,232.701026,21654.42857,110012.18295,0.135699842,7.369205362000001,1.5,106767.0,44.0,985144.2232,1359524.322,988504.9202,1357979.542,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.540903
18409,1073093.96,1242598.995,1091.0,6993.110236,852714.2857,9125.984252,121.9363426,619.6001187,232.701026,21654.42857,110012.18295,0.196798449,5.081340849,1.5,110148.0,38.0,1069131.548,1243887.58,1065925.407,1245298.293,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,365.3333899
18410,1073105.532,1242625.418,1091.0,7705.708661,875571.4286,9121.062992,113.62633429999998,692.8069826000001,232.701026,21654.42857,110012.18295,0.164008645,6.097239577000001,1.5,110148.0,36.0,1069028.42,1244464.578,1065518.878,1246057.475,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,341.78576719999995
